sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_logg,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,pl_bmasse_missing,pl_rade_missing,pl_orbper_missing,pl_orbsmax_missing,pl_orbeccen_missing,st_teff_missing,st_rad_missing,st_mass_missing,st_met_missing,st_logg_missing,sy_dist_missing,ra_missing,dec_missing,pl_bmasse_log,pl_rade_log,pl_orbper_log,pl_orbsmax_log,pl_eqt_log,sy_dist_log,st_mass_log,st_rad_log,st_teff_log
1,2,Transit,64.00205,0.339,2.73,187.5197,0.19,903.0,Unknown,4651.0,0.7,0.73,0.01,4.62,301.7207775,44.4120856,588.867,15.971,13.333,15.8616,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,1.3164082336557241,4.1744188078598485,0.2919230667090355,6.806829360392176,6.379897087759204,0.5481214085096876,0.5306282510621704,8.445052513638554
1,2,Transit,16.79713874,0.1159,2.33,187.5197,0.086,903.0,Unknown,4685.0,0.71,0.75,0.02,4.62,301.7207775,44.4120856,588.867,15.971,13.333,15.8616,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.2029723039923526,2.879037699433366,0.10966125420951849,6.806829360392176,6.379897087759204,0.5596157879354227,0.5364933705145685,8.452334619067742
1,1,Transit,66.65062,0.288,2.14,187.5197,0.02,903.0,Unknown,4551.0,0.68,0.71,0.0,4.63,297.3473326,44.0269249,399.02549999999997,14.628,11.847,14.3622,1,0,0,0,0,0,0,0,0,0,1,0,0,5.23920251071117,1.144222799920162,4.214356519393721,0.25309062768216184,6.806829360392176,5.991528295076037,0.5364933705145685,0.5187937934151675,8.423321975806166
1,1,Transit,35.23319,0.166,1.12,187.5197,0.03,903.0,Unknown,3748.0,0.52,0.54,0.16,4.74,281.6457236,41.9510686,399.02549999999997,15.104,11.199,14.4852,1,0,0,0,0,0,0,0,0,0,1,0,0,5.23920251071117,0.7514160886839212,3.589975549609463,0.15357908792830066,6.806829360392176,5.991528295076037,0.43178241642553783,0.41871033485818504,8.229244416735913
1,1,Transit,178.1396,0.563,2.24,187.5197,0.03,903.0,Unknown,5431.0,0.87,0.88,0.02,4.51,280.8015188,44.0339733,757.048,14.654,12.919,14.5454,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,1.1755733298042381,5.188165390154079,0.44660705143933954,6.806829360392176,6.6307467081757165,0.6312717768418579,0.6259384308664953,8.600062669238532
1,1,Transit,3.2467293,0.0446,12.22,317.82,0.066,1544.0,G2 IV,5800.0,1.35,1.12,0.15,4.22,300.1023512,45.7621918,1188.0,14.803,12.878,14.6901,0,0,0,0,0,0,0,0,0,0,0,0,0,5.764626680205501,2.5817308344235403,1.4461491101897508,0.04363403702006131,7.3427791893318455,7.080867896690782,0.7514160886839212,0.8544153281560676,8.665785595466064
1,1,Transit,101.11141,0.242,1.86,187.5197,0.34,903.0,Unknown,4134.0,0.56,0.57,-0.3,4.71,285.3500664,41.4523695,301.03,15.637,12.121,15.1058,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,1.0508216248317612,4.626064472109852,0.21672298351128702,6.806829360392176,5.7105263501895465,0.4510756193602166,0.44468582126144574,8.327242607457793
1,1,Transit,207.2482,0.64,1.64,187.5197,0.1,903.0,Unknown,4340.0,0.55,0.57,-0.57,4.71,284.566954,49.0127077,268.003,15.567,12.288,15.135,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,0.9707789171582248,5.3387306375522146,0.49469624183610705,6.806829360392176,5.594722531956008,0.4510756193602166,0.4382549309311553,8.375860015299594
1,1,Transit,112.3053,0.409,1.34,187.5197,0.04,903.0,Unknown,4402.0,0.6,0.61,-0.37,4.67,285.3666029,39.2800704,365.965,15.322,12.488,14.9304,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,0.8501509293696101,4.730085945404136,0.3428802329165431,6.806829360392176,5.9052664756593565,0.4762341789963716,0.4700036292457356,8.390041405755754
1,1,Transit,177.6693,0.495,2.33,187.5197,0.11,903.0,Unknown,4723.0,0.71,0.74,-0.01,4.61,288.6104839,49.9685458,802.271,16.207,13.815,15.9005,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,1.2029723039923526,5.185536611100047,0.40212620684264977,6.806829360392176,6.688692141445075,0.5538851132264376,0.5364933705145685,8.460411177317253
3,5,Transit,3.6001053,0.04178,0.403,187.5197,0.16,903.0,K,5046.0,0.75,0.76,-0.55,4.56,289.7528323,41.631884,36.4396,8.87,6.703,8.643251,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,0.3386128011203239,1.5260791945373953,0.0409307886019644,6.806829360392176,3.6227289677916357,0.5653138090500605,0.5596157879354227,8.526549286340263
3,5,Transit,4.5458841,0.04881,0.497,187.5197,0.31,903.0,K,5046.0,0.75,0.76,-0.55,4.56,289.7528323,41.631884,36.4396,8.87,6.703,8.643251,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,0.4034631054374913,1.7130560490307567,0.047656188128229054,6.806829360392176,3.6227289677916357,0.5653138090500605,0.5596157879354227,8.526549286340263
3,5,Transit,6.189392,0.06,0.53,187.5197,0.18,903.0,K,5046.0,0.75,0.76,-0.55,4.56,289.7528323,41.631884,36.4396,8.87,6.703,8.643251,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,0.4252677354043441,1.972606606265881,0.05826890812397577,6.806829360392176,3.6227289677916357,0.5653138090500605,0.5596157879354227,8.526549286340263
3,5,Transit,7.743493,0.0696,0.546,187.5197,0.1,903.0,K,5046.0,0.75,0.76,-0.55,4.56,289.7528323,41.631884,36.4396,8.87,6.703,8.643251,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,0.4356709501652302,2.168309766576529,0.06728474680559636,6.806829360392176,3.6227289677916357,0.5653138090500605,0.5596157879354227,8.526549286340263
3,5,Transit,9.740486,0.0811,0.741,187.5197,0.29,903.0,K,5046.0,0.75,0.76,-0.55,4.56,289.7528323,41.631884,36.4396,8.87,6.703,8.643251,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,0.5544596607860519,2.374020339453553,0.07797904131658866,6.806829360392176,3.6227289677916357,0.5653138090500605,0.5596157879354227,8.526549286340263
1,3,Transit,2.984151,0.1159,1.58,187.5197,0.0,903.0,M4,3157.0,0.21,0.18,0.27,4.46,298.7363395,46.4991236,127.201,18.19,12.61,16.7157,1,0,0,1,0,0,0,0,0,1,0,0,0,5.23920251071117,0.9477893989335261,1.3823242406105298,0.10966125420951849,6.806829360392176,4.85359934476816,0.16551443847757338,0.19062035960864973,8.057694194815587
1,3,Transit,4.871229,0.1159,2.51,187.5197,0.0,903.0,M4,3157.0,0.21,0.18,0.27,4.46,298.7363395,46.4991236,127.201,18.19,12.61,16.7157,1,0,0,1,0,0,0,0,0,1,0,0,0,5.23920251071117,1.2556160374777743,1.7700639816015533,0.10966125420951849,6.806829360392176,4.85359934476816,0.16551443847757338,0.19062035960864973,8.057694194815587
1,3,Transit,8.15275,0.1159,1.25,187.5197,0.0,903.0,M4,3157.0,0.21,0.18,0.27,4.46,298.7363395,46.4991236,127.201,18.19,12.61,16.7157,1,0,0,1,0,0,0,0,0,1,0,0,0,5.23920251071117,0.8109302162163288,2.214054380580481,0.10966125420951849,6.806829360392176,4.85359934476816,0.16551443847757338,0.19062035960864973,8.057694194815587
1,3,Transit,1.565409,0.1159,1.5,187.5197,0.0,903.0,M4,3359.0,0.24,0.22,-0.3,4.46,282.2501047,44.921002,96.339,17.5041,12.827,16.3101,1,0,0,1,0,0,0,0,0,1,0,0,0,5.23920251071117,0.9162907318741551,0.9421179201022978,0.10966125420951849,6.806829360392176,4.578199731083584,0.1988508587451652,0.2151113796169455,8.11969625295725
1,3,Transit,3.036179,0.1159,1.11,187.5197,0.0,903.0,M4,3359.0,0.24,0.22,-0.3,4.46,282.2501047,44.921002,96.339,17.5041,12.827,16.3101,1,0,0,1,0,0,0,0,0,1,0,0,0,5.23920251071117,0.7466879474879752,1.3952984523503114,0.10966125420951849,6.806829360392176,4.578199731083584,0.1988508587451652,0.2151113796169455,8.11969625295725
1,3,Transit,5.148921,0.1159,1.35,187.5197,0.0,903.0,M4,3359.0,0.24,0.22,-0.3,4.46,282.2501047,44.921002,96.339,17.5041,12.827,16.3101,1,0,0,1,0,0,0,0,0,1,0,0,0,5.23920251071117,0.8544153281560676,1.8162766192713025,0.10966125420951849,6.806829360392176,4.578199731083584,0.1988508587451652,0.2151113796169455,8.11969625295725
1,1,Transit,7.79430132,0.0769,18.49,435.41,0.123,903.0,G8 V,5493.0,1.05,1.0,0.07,4.4,285.2685283,48.5598835,268.041,12.52,10.806,12.3795,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07858216845348,2.9699015135194693,2.1741039344427056,0.0740865433526982,6.806829360392176,5.594863784344524,0.6931471805599453,0.7178397931503169,8.611411866655219
1,2,Other,2500.0,4.2,2.4,6992.26,0.65,903.0,Unknown,5551.0,1.4,1.5,0.02,4.46,297.4537402,41.0110188,399.398,11.51,10.234,11.2535,0,1,0,0,0,1,0,0,1,1,0,0,0,8.852702107049886,1.2237754316221157,7.824445930877619,1.6486586255873816,6.806829360392176,5.9924590524235954,0.9162907318741551,0.8754687373538999,8.62191350218664
1,2,Transit,12.58242,0.1159,2.056,187.5197,0.03,903.0,Unknown,5649.18,0.95,0.95,-0.165,4.46,293.732787,41.9006366,241.949,11.448,9.701,11.2263,1,0,0,1,0,0,1,1,0,1,0,0,0,5.23920251071117,1.117106871304274,2.608776309494298,0.10966125420951849,6.806829360392176,5.492851544770175,0.6678293725756554,0.6678293725756554,8.639442682040098
1,2,Transit,33.6727,0.1159,2.764,187.5197,0.05,903.0,Unknown,5649.18,0.95,0.95,-0.165,4.46,293.732787,41.9006366,241.949,11.448,9.701,11.2263,1,0,0,1,0,0,1,1,0,1,0,0,0,5.23920251071117,1.3254822217231332,3.5459526337918654,0.10966125420951849,6.806829360392176,5.492851544770175,0.6678293725756554,0.6678293725756554,8.639442682040098
1,1,Transit,2.455239,0.03,10.76,160.497,0.11,1000.0,M,3820.0,0.55,0.59,0.28,4.7,292.8729292,41.0641727,381.949,16.744,12.892,15.9804,0,0,0,0,0,0,0,0,0,0,0,0,0,5.084486566638785,2.464703942470481,1.2398916299356841,0.0295588022415444,6.90875477931522,5.947901821045234,0.4637340162321401,0.4382549309311553,8.2482674474469
1,3,Transit,28.454851,0.1159,6.14,187.5197,0.02,903.0,Unknown,6197.21,1.64,1.19,0.128,4.08,295.4865821,51.0135237,455.982,11.991,10.429,11.6525,1,0,0,1,0,0,0,0,0,0,0,0,0,5.23920251071117,1.965712776351493,3.382858616396945,0.10966125420951849,6.806829360392176,6.12464400280997,0.7839015438284094,0.9707789171582248,8.732015819671101
1,3,Transit,15.413135,0.1159,2.62,187.5197,0.02,903.0,Unknown,6197.21,1.64,1.19,0.128,4.08,295.4865821,51.0135237,455.982,11.991,10.429,11.6525,1,0,0,1,0,0,0,0,0,0,0,0,0,5.23920251071117,1.2864740258376797,2.7980819289033234,0.10966125420951849,6.806829360392176,6.12464400280997,0.7839015438284094,0.9707789171582248,8.732015819671101
1,3,Transit,7.51464,0.1159,0.837,187.5197,0.14,903.0,Unknown,6197.21,1.64,1.19,0.128,4.08,295.4865821,51.0135237,455.982,11.991,10.429,11.6525,1,0,0,1,0,0,0,0,0,0,0,0,0,5.23920251071117,0.6081338062329886,2.141787034888543,0.10966125420951849,6.806829360392176,6.12464400280997,0.7839015438284094,0.9707789171582248,8.732015819671101
2,3,Other,1460.0,0.1159,2.4,511.70374,0.29,903.0,Unknown,29564.0,0.2,0.48,0.02,5.51,294.6359173,46.0664076,396.332,12.651,12.955,12.1376,0,1,0,1,0,0,0,0,1,0,0,0,0,6.239698173477306,1.2237754316221157,7.2868764117507,0.10966125420951849,6.806829360392176,5.984772203246857,0.3920420877760237,0.18232155679395465,10.29434650825493
2,3,Other,43.0,0.1159,2.4,559.378,0.0,903.0,Unknown,29564.0,0.2,0.48,0.02,5.51,294.6359173,46.0664076,396.332,12.651,12.955,12.1376,0,1,0,1,0,0,0,0,1,0,0,0,0,6.328611556019159,1.2237754316221157,3.784189633918261,0.10966125420951849,6.806829360392176,5.984772203246857,0.3920420877760237,0.18232155679395465,10.29434650825493
2,1,Transit,240.503,0.7903,6.204,16.0,0.0359,903.0,Unknown,5527.0,0.83,0.94,0.09,4.57,283.2413322,46.3784691,442.846,13.672,11.92,13.5227,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833213344056216,1.9746364273137096,5.486881895375719,0.5823832035750903,6.806829360392176,6.095477655420098,0.6626879730752367,0.6043159668533294,8.617581365447506
2,3,Transit,10.5737534,0.09528,2.37,5.4,0.32,916.0,Unknown,5687.0,1.07,1.03,0.32,4.46,287.4786474,38.2290751,230.869,11.567,9.968,11.4395,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8562979903656263,1.2149127443642704,2.448739896548302,0.0910100383433635,6.821107472256465,5.446172557016128,0.708035793053696,0.7275486072772778,8.646113971483077
2,3,Radial Velocity,524.19,1.287,2.4,1433.40612,0.0053,903.0,Unknown,5687.0,1.07,1.03,0.32,4.46,287.4786474,38.2290751,230.869,11.567,9.968,11.4395,0,1,0,0,0,0,0,0,0,1,0,0,0,7.268506188874125,1.2237754316221157,6.263760101881796,0.827240915040644,6.806829360392176,5.446172557016128,0.708035793053696,0.7275486072772778,8.646113971483077
2,3,Radial Velocity,4073.0,5.1,2.4,734.18362,0.089,903.0,Unknown,5687.0,1.07,1.03,0.32,4.46,287.4786474,38.2290751,230.869,11.567,9.968,11.4395,0,1,0,0,0,0,0,0,0,1,0,0,0,6.6001202911414865,1.2237754316221157,8.31238059678675,1.8082887711792655,6.806829360392176,5.446172557016128,0.708035793053696,0.7275486072772778,8.646113971483077
1,3,Transit,10.6906004,0.1159,2.985,187.5197,0.086,903.0,Unknown,6474.0,1.24,1.15,-0.16,4.31,282.3775397,44.694569,1072.3,14.411,12.966,14.2165,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.3825373122421782,2.4587851343019596,0.10966125420951849,6.806829360392176,6.978493293487479,0.7654678421395714,0.8064758658669484,8.775703886567738
1,2,Transit,20.74028413,0.1159,4.2,187.5197,0.086,903.0,Unknown,6117.21,2.22,1.15,0.144,3.81,297.0454037,46.3286653,1594.74,14.027,12.502,13.9075,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.6486586255873816,3.0791669510648805,0.10966125420951849,6.806829360392176,7.3750928574707535,0.7654678421395714,1.169381359556317,8.719024849064553
1,3,Transit,33.60134,0.1968,9.057,1907.0,0.01,543.0,Unknown,5155.0,0.94,0.9,0.41,4.45,289.2687388,42.6041819,777.06,15.312,13.347,15.2548,0,0,0,0,0,0,0,0,0,0,0,0,0,7.553810852008231,2.308268909462343,3.543892409637456,0.17965132823807572,6.298949246855942,6.656803642027356,0.6418538861723948,0.6626879730752367,8.547916364059079
1,3,Other,57.011,0.2799,2.4,119.499,0.0146,455.0,Unknown,5155.0,0.94,0.9,0.41,4.45,289.2687388,42.6041819,777.06,15.312,13.347,15.2548,0,1,0,0,0,0,0,0,0,0,0,0,0,4.791641454141088,1.2237754316221157,4.060632647736565,0.246781949879609,6.1224928095143865,6.656803642027356,0.6418538861723948,0.6626879730752367,8.547916364059079
1,3,Transit,6.766589,0.067,1.64,187.5197,0.086,903.0,Unknown,5309.0,0.79,0.95,0.02,4.58,289.2687388,42.6041819,777.06,15.312,13.347,15.2548,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9707789171582248,2.0498310718535446,0.06485097231961633,6.806829360392176,6.656803642027356,0.6678293725756554,0.5822156198526637,8.577347114235984
1,2,Transit,220.1303357,0.1159,5.52,187.5197,0.086,903.0,Unknown,6146.0,1.26,1.17,0.06,4.3,288.4749028,40.6512848,1274.01,13.834,12.367,13.7506,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.8748743759385615,5.3987522819796725,0.10966125420951849,6.806829360392176,7.150709300699024,0.7747271675523681,0.8153648132841945,8.72371943690701
1,1,Transit,8.31378306,0.1159,2.58,187.5197,0.086,903.0,Unknown,5634.0,0.91,0.98,0.04,4.51,292.2490563,46.1647909,692.158,13.457,11.917,13.3335,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.275362800412609,2.2314953524701595,0.10966125420951849,6.806829360392176,6.5412579674311635,0.6830968447064438,0.6471032420585384,8.636752426473876
1,2,Transit,84.6866,0.1159,3.0,53.9,0.042,903.0,Unknown,7500.0,1.57,1.59,0.05,4.22,299.8211502,43.8142793,596.625,11.632,10.851,11.6145,0,0,0,1,0,0,0,0,0,0,0,0,0,4.005513348515485,1.3862943611198906,4.450696453985097,0.10966125420951849,6.806829360392176,6.392963466946267,0.9516578757114464,0.9439058989071284,8.922791623969637
1,2,Transit,207.62,0.1159,4.0,6.0,0.11,903.0,Unknown,7500.0,1.57,1.59,0.05,4.22,299.8211502,43.8142793,596.625,11.632,10.851,11.6145,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9459101490553132,1.6094379124341003,5.340514415247825,0.10966125420951849,6.806829360392176,6.392963466946267,0.9516578757114464,0.9439058989071284,8.922791623969637
1,1,Transit,8.98101683,0.1159,3.05,187.5197,0.086,903.0,Unknown,5661.0,0.9,0.87,-0.28,4.47,298.9368228,44.8578644,394.804,12.999,11.209,12.86,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.3987168811184478,2.300684971906815,0.10966125420951849,6.806829360392176,5.980919139231598,0.6259384308664953,0.6418538861723948,8.641532465671846
1,1,Transit,7.25696522,0.1159,3.3,187.5197,0.086,903.0,Unknown,5933.0,1.59,1.21,0.19,4.11,294.8351052,48.9823204,667.604,12.75,11.338,12.6717,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.4586150226995167,2.1110571132428184,0.10966125420951849,6.806829360392176,6.505191956618416,0.7929925155296614,0.9516578757114464,8.688453800850768
1,1,Transit,9.94067247,0.1159,2.95,187.5197,0.086,903.0,Unknown,6310.0,1.29,1.23,0.09,4.31,284.5557853,46.0638865,553.077,12.651,11.456,12.5914,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.3737155789130306,2.3924872640260877,0.10966125420951849,6.806829360392176,6.3173036662588595,0.8020015854720274,0.8285518175661483,8.75004942158424
1,2,Transit,51.07926307,0.1159,2.85,187.5197,0.086,903.0,Unknown,5927.0,1.05,1.04,-0.01,4.42,295.6486585,48.4955191,530.122,12.799,11.367,12.7632,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.3480731482996928,3.9527668478386047,0.10966125420951849,6.806829360392176,6.274991750031168,0.712949807856125,0.7178397931503169,8.687442166975924
1,2,Transit,3.70921385,0.1159,1.25,187.5197,0.086,903.0,Unknown,5927.0,1.05,1.04,-0.01,4.42,295.6486585,48.4955191,530.122,12.799,11.367,12.7632,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.8109302162163288,1.5495209832691383,0.10966125420951849,6.806829360392176,6.274991750031168,0.712949807856125,0.7178397931503169,8.687442166975924
1,1,Transit,24.99324193,0.1159,2.25,187.5197,0.086,903.0,Unknown,5809.0,1.37,1.05,0.06,4.18,287.3629145,38.6497341,466.265,12.428,10.897,12.359,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.1786549963416462,3.2578365784656937,0.10966125420951849,6.806829360392176,6.1468965485491225,0.7178397931503169,0.8628899551470398,8.667335849845957
1,1,Transit,38.47875707,0.1159,13.34,187.5197,0.086,903.0,Unknown,5498.0,0.87,0.96,0.1,4.54,288.9022829,49.3704079,442.871,13.852,12.029,13.7299,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,2.663052835171474,3.6757627315468993,0.10966125420951849,6.806829360392176,6.095533979676604,0.6729444732424258,0.6259384308664953,8.612321536507814
2,3,Transit,49.4643,0.2877,3.05,2.07,0.021,903.0,Unknown,5551.0,0.94,0.96,0.02,4.46,295.2978883,46.9204303,1025.02,15.31,13.535,15.1626,0,0,0,0,0,1,0,0,1,1,0,0,0,1.1216775615991057,1.3987168811184478,3.921266155594917,0.2528576812976011,6.806829360392176,6.933442518718113,0.6729444732424258,0.6626879730752367,8.62191350218664
2,3,Transit,303.227,0.9638,4.65,3.17,0.044,903.0,Unknown,5551.0,0.94,0.96,0.02,4.46,295.2978883,46.9204303,1025.02,15.31,13.535,15.1626,0,0,0,0,0,1,0,0,1,1,0,0,0,1.4279160358107101,1.7316555451583497,5.717774133282937,0.6748813717530527,6.806829360392176,6.933442518718113,0.6729444732424258,0.6626879730752367,8.62191350218664
2,3,Transit,187.366,0.6992,7.04,19.02,0.024,903.0,Unknown,5551.0,0.94,0.96,0.02,4.46,295.2978883,46.9204303,1025.02,15.31,13.535,15.1626,0,0,0,0,0,1,0,0,1,1,0,0,0,2.9967317738870745,2.0844290831908747,5.238386878764823,0.5301575520654827,6.806829360392176,6.933442518718113,0.6729444732424258,0.6626879730752367,8.62191350218664
1,1,Transit,5.01423457,0.1159,14.96,187.5197,0.086,903.0,Unknown,6733.0,1.8,1.49,0.07,4.1,299.0975167,43.4975851,1249.41,13.767,12.562,13.7887,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,2.7700855920216627,1.7941290877963898,0.10966125420951849,6.806829360392176,7.131226776516106,0.9122827104766162,1.0296194171811581,8.814924599721019
1,1,Transit,4.17625551,0.1159,3.22,187.5197,0.086,903.0,Unknown,4996.0,0.78,0.85,0.16,4.59,296.5245187,39.2498503,306.602,13.898,11.461,13.6698,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.4398351280479207,1.6440819203542527,0.10966125420951849,6.806829360392176,5.728806739560937,0.6151856390902334,0.5766133643039938,8.516593011344206
1,1,Transit,14.55731705,0.1159,4.08,187.5197,0.086,903.0,Unknown,5816.0,1.34,1.06,0.12,4.21,286.6300796,38.9455907,905.937,13.548,11.731,13.3691,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.6253112615903906,2.744531077790613,0.10966125420951849,6.806829360392176,6.8100729879452535,0.7227059828014898,0.8501509293696101,8.668539943910762
1,1,Transit,5.66067294,0.1159,3.06,187.5197,0.086,903.0,Unknown,5785.0,1.08,0.99,-0.01,4.36,292.3215174,43.8811723,841.496,13.629,11.91,13.4689,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.4011829736136414,1.8962205214899366,0.10966125420951849,6.806829360392176,6.7363689144407655,0.688134638736401,0.7323678937132266,8.66319648553608
1,1,Transit,3.10550819,0.1159,2.49,187.5197,0.086,903.0,Unknown,5009.0,0.79,0.86,0.21,4.58,287.051694,40.2114232,280.069,13.512,11.241,13.3163,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.2499017362143359,1.412329533049627,0.10966125420951849,6.806829360392176,5.638600190792309,0.6205764877251099,0.5822156198526637,8.51919119407891
1,1,Transit,14.00640607,0.1159,3.08,187.5197,0.086,903.0,Unknown,5837.0,1.09,1.03,0.04,4.38,295.1637592,43.9630716,813.535,14.018,12.297,13.8596,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.4060969884160703,2.7084771812665376,0.10966125420951849,6.806829360392176,6.70261739826681,0.708035793053696,0.7371640659767197,8.67214355141406
2,1,Transit,11.11990653,0.1159,2.07,187.5197,0.086,903.0,Unknown,5240.0,0.79,0.87,-0.04,4.58,288.067445,42.355305,399.02549999999997,13.835,11.729,13.1671,1,0,0,1,1,0,0,0,0,0,1,0,0,5.23920251071117,1.1216775615991057,2.494849268565226,0.10966125420951849,6.806829360392176,5.991528295076037,0.6259384308664953,0.5822156198526637,8.564267598802166
1,1,Transit,13.2217576,0.1159,2.71,187.5197,0.086,903.0,Unknown,5210.0,0.8,0.85,-0.03,4.56,292.4870063,46.196187,399.02549999999997,14.156,12.005,13.9672,1,0,0,1,1,0,0,0,0,0,1,0,0,5.23920251071117,1.3110318766193438,2.6547730172997626,0.10966125420951849,6.806829360392176,5.991528295076037,0.6151856390902334,0.5877866649021191,8.558527054909215
1,1,Transit,12.49341307,0.1159,2.12,187.5197,0.086,903.0,Unknown,5247.0,0.81,0.86,-0.02,4.56,291.0218899,37.7698734,344.901,13.724,11.716,13.544,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.1378330018213911,2.602201645631585,0.10966125420951849,6.806829360392176,5.846152606947906,0.6205764877251099,0.5933268452777344,8.565602330623925
1,5,Transit,4.778,0.1159,1.88,3.94,0.086,903.0,Unknown,5194.0,0.89,0.88,0.17,4.49,299.1393094,40.948939,306.738,13.174,11.221,13.0772,0,0,0,1,1,0,0,0,0,0,0,0,0,1.597365331199831,1.0577902941478545,1.7540576020440435,0.10966125420951849,6.806829360392176,5.729248771615457,0.6312717768418579,0.636576829071551,8.555451903533328
1,5,Transit,9.67395,0.1159,2.71,14.61,0.086,903.0,Unknown,5194.0,0.89,0.88,0.17,4.49,299.1393094,40.948939,306.738,13.174,11.221,13.0772,0,0,0,1,1,0,0,0,0,0,0,0,0,2.7479117345273405,1.3110318766193438,2.367806193621224,0.10966125420951849,6.806829360392176,5.729248771615457,0.6312717768418579,0.636576829071551,8.555451903533328
